actual_price,predicted_price,dataset_type,error,abs_error,pct_error
16200000.000000024,22286759.126770053,Train,-6086759.126770029,6086759.126770029,37.572587202284076
17499999.999999985,19553441.597966306,Train,-2053441.5979663208,2053441.5979663208,11.733951988378987
6800000.0,6917045.000647625,Train,-117045.00064762495,117045.00064762495,1.7212500095238965
87999999.99999991,117390692.80571714,Train,-29390692.80571723,29390692.80571723,33.39851455195143
13499999.999999993,10114496.083426945,Train,3385503.9165730476,3385503.9165730476,25.077806789429996
20999999.99999998,19185054.023372557,Train,1814945.9766274244,1814945.9766274244,8.642599888702028
11500000.000000019,8737618.794266744,Train,2762381.205733275,2762381.205733275,24.02070613681105
7199999.9999999935,6400025.424819406,Train,799974.5751805874,799974.5751805874,11.110757988619278
4500000.000000002,7021400.165402358,Train,-2521400.1654023565,2521400.1654023565,56.031114786719016
6000000.0,6553739.736561966,Train,-553739.7365619661,553739.7365619661,9.228995609366102
33000000.000000015,32783224.64811458,Train,216775.35188543424,216775.35188543424,0.6568950057134368
61099999.99999998,52208161.594748534,Train,8891838.405251443,8891838.405251443,14.552927013504824
6800000.0,6157308.521591102,Train,642691.4784088982,642691.4784088982,9.451345270719091
30699999.999999955,23545430.464312654,Train,7154569.535687301,7154569.535687301,23.304786761196457
22700000.000000037,32150177.142992947,Train,-9450177.14299291,9450177.14299291,41.63073631274403
22999999.999999974,21967005.274618283,Train,1032994.725381691,1032994.725381691,4.49128141470301
76999999.99999994,89363294.06676108,Train,-12363294.066761136,12363294.066761136,16.056226060728758
12499999.999999985,11530994.781823456,Train,969005.2181765288,969005.2181765288,7.75204174541224
4000000.0000000005,4584057.03996036,Train,-584057.0399603597,584057.0399603597,14.60142599900899
105000000.00000018,14354526.753608711,Train,90645473.24639148,90645473.24639148,86.3290221394203
30000000.00000005,31394722.078033373,Train,-1394722.0780333243,1394722.0780333243,4.649073593444407
50000000.00000009,73120865.10142998,Train,-23120865.101429895,23120865.101429895,46.241730202859706
28700000.000000007,20832038.344457634,Train,7867961.655542374,7867961.655542374,27.414500541959484
16999999.999999974,13090535.277398078,Train,3909464.722601896,3909464.722601896,22.996851309422954
11000000.000000013,9332787.068330714,Train,1667212.9316692986,1667212.9316692986,15.156481196993605
17700000.000000007,19764874.788080838,Train,-2064874.7880808301,2064874.7880808301,11.66595925469395
14000000.00000001,13971355.507624822,Train,28644.492375187576,28644.492375187576,0.20460351696562543
35499999.999999955,33901085.61845503,Train,1598914.3815449253,1598914.3815449253,4.503984173365992
6000000.0,8470612.896923454,Train,-2470612.8969234545,2470612.8969234545,41.17688161539091
10199999.999999985,13803410.684551489,Train,-3603410.6845515035,3603410.6845515035,35.327555730897146
43799999.99999994,32247783.61259176,Train,11552216.387408182,11552216.387408182,26.374923258922827
15199999.99999998,13533133.835316788,Train,1666866.164683191,1666866.164683191,10.966224767652587
24799999.99999997,27453095.29947777,Train,-2653095.2994778007,2653095.2994778007,10.69796491724921
8000000.000000002,6714154.511769392,Train,1285845.4882306103,1285845.4882306103,16.073068602882625
8000000.000000002,6571040.244941763,Train,1428959.7550582392,1428959.7550582392,17.861996938227986
65000000.00000007,61081863.89677593,Train,3918136.103224136,3918136.103224136,6.027901697267895
19499999.99999998,22777410.850927234,Train,-3277410.8509272523,3277410.8509272523,16.807235132960287
16000000.000000026,11641050.849890133,Train,4358949.150109893,4358949.150109893,27.243432188186784
16000000.000000026,9446903.412953766,Train,6553096.58704626,6553096.58704626,40.956853669039056
72499999.99999996,59344089.73818073,Train,13155910.261819229,13155910.261819229,18.14608311975067
11100000.000000015,10187340.35734151,Train,912659.6426585056,912659.6426585056,8.22215894286941
25999999.999999985,14814171.739002716,Train,11185828.26099727,11185828.26099727,43.02241638845106
44999999.999999985,35846327.30188802,Train,9153672.698111966,9153672.698111966,20.341494884693265
6300000.000000002,10017101.811056534,Train,-3717101.811056532,3717101.811056532,59.00161604851636
30000000.00000005,30253289.96003799,Train,-253289.96003794298,253289.96003794298,0.8442998667931418
16899999.999999985,16927599.812229224,Train,-27599.81222923845,27599.81222923845,0.1633124983978608
11000000.000000013,12206415.2376064,Train,-1206415.2376063876,1206415.2376063876,10.967411250967146
50000000.00000009,60078364.243559726,Train,-10078364.243559636,10078364.243559636,20.156728487119235
12000000.000000007,14546086.152312927,Train,-2546086.1523129195,2546086.1523129195,21.217384602607652
20000000.000000015,18728055.558956705,Train,1271944.4410433099,1271944.4410433099,6.359722205216545
13000000.000000013,16272295.982301552,Train,-3272295.982301539,3272295.982301539,25.171507556165658
3600000.0000000014,5890631.229784292,Train,-2290631.229784291,2290631.229784291,63.628645271785835
17199999.99999998,19258208.590976063,Train,-2058208.5909760818,2058208.5909760818,11.966329017302813
37500000.0,28512759.421890337,Train,8987240.578109663,8987240.578109663,23.9659748749591
9500000.000000015,8041874.50695341,Train,1458125.493046605,1458125.493046605,15.348689400490557
57999999.99999995,20796818.311258577,Train,37203181.68874137,37203181.68874137,64.14341670472656
17499999.999999985,16925062.010434747,Train,574937.9895652384,574937.9895652384,3.2853599403727936
11000000.000000013,17833169.592184834,Train,-6833169.592184821,6833169.592184821,62.119723565316484
19900000.00000001,22794877.697876703,Train,-2894877.697876692,2894877.697876692,14.547124109933115
22999999.999999974,17136914.1421249,Train,5863085.857875075,5863085.857875075,25.49167764293514
16500000.000000013,17231792.121856697,Train,-731792.1218566839,731792.1218566839,4.435103768828384
24999999.999999963,37692495.48893977,Train,-12692495.488939807,12692495.488939807,50.769981955759306
22600000.000000034,20577688.521283273,Train,2022311.4787167609,2022311.4787167609,8.94828087927769
8000000.000000002,7880958.768248497,Train,119041.23175150529,119041.23175150529,1.4880153968938157
6849999.999999996,7248672.206516555,Train,-398672.2065165583,398672.2065165583,5.820032211920562
7429999.999999996,15722499.548837306,Train,-8292499.54883731,8292499.54883731,111.60833847694904
20000000.000000015,20741279.007298388,Train,-741279.0072983727,741279.0072983727,3.7063950364918608
12000000.000000007,6842100.719028261,Train,5157899.280971747,5157899.280971747,42.982494008097866
9999999.999999996,12406524.872934347,Train,-2406524.8729343507,2406524.8729343507,24.065248729343516
32499999.999999955,57288835.2506026,Train,-24788835.250602648,24788835.250602648,76.27333923262364
7199999.9999999935,11529965.057610558,Train,-4329965.057610565,4329965.057610565,60.13840357792457
8499999.999999998,7820641.521642825,Train,679358.4783571735,679358.4783571735,7.992452686554984
29200000.000000022,12429334.314118106,Train,16770665.685881916,16770665.685881916,57.43378659548597
7500000.000000002,6410461.897379773,Train,1089538.1026202291,1089538.1026202291,14.527174701603052
15000000.00000001,10534700.623990344,Train,4465299.376009665,4465299.376009665,29.768662506731086
27500000.000000015,14532239.356139712,Train,12967760.643860303,12967760.643860303,47.15549325040108
46599999.999999955,59199419.22905601,Train,-12599419.229056053,12599419.229056053,27.0373803198628
9700000.000000007,9489745.483485058,Train,210254.5165149495,210254.5165149495,2.167572335205663
5500000.000000001,6033439.405506483,Train,-533439.4055064823,533439.4055064823,9.698898281936042
20999999.99999998,21406903.56648613,Train,-406903.56648615,406903.56648615,1.9376360308864304
8999999.999999996,9199667.172583157,Train,-199667.17258316092,199667.17258316092,2.2185241398129
24999999.999999963,29241891.824215036,Train,-4241891.824215073,4241891.824215073,16.967567296860317
24999999.999999963,21749844.29420513,Train,3250155.7057948336,3250155.7057948336,13.000622823179352
46399999.99999997,38297823.55204212,Train,8102176.447957851,8102176.447957851,17.461587172322965
8000000.000000002,8784261.398862354,Train,-784261.3988623526,784261.3988623526,9.803267485779406
4900000.000000004,6307316.81929739,Train,-1407316.8192973863,1407316.8192973863,28.720751414232353
35000000.000000015,35543773.57461426,Train,-543773.5746142417,543773.5746142417,1.5536387846121187
12000000.000000007,10074799.187269159,Train,1925200.8127308488,1925200.8127308488,16.043340106090398
5500000.000000001,6500155.946865815,Train,-1000155.9468658138,1000155.9468658138,18.18465357937843
37500000.0,29528651.41804521,Train,7971348.581954788,7971348.581954788,21.256929551879438
57000000.000000045,93285901.9168715,Train,-36285901.91687146,36285901.91687146,63.65947704714286
6000000.0,8906898.270714218,Train,-2906898.270714218,2906898.270714218,48.44830451190363
20999999.99999998,11101450.241716377,Train,9898549.758283604,9898549.758283604,47.135951229921965
30000000.00000005,38393617.42549351,Train,-8393617.42549346,8393617.42549346,27.978724751644823
26400000.000000026,29415027.98551233,Train,-3015027.985512305,3015027.985512305,11.420560551182962
25999999.999999985,26013962.60310183,Train,-13962.60310184583,13962.60310184583,0.05370231962248399
13000000.000000013,10302829.782007772,Train,2697170.2179922406,2697170.2179922406,20.747463215324906
15000000.00000001,13598853.9493082,Train,1401146.0506918095,1401146.0506918095,9.340973671278723
10199999.999999985,12086475.371795679,Train,-1886475.3717956934,1886475.3717956934,18.494856586232316
3499999.9999999995,3792225.815552774,Train,-292225.81555277435,292225.81555277435,8.349309015793555
110000000.00000012,66092376.311008066,Train,43907623.68899205,43907623.68899205,39.91602153544728
17499999.999999985,24723189.13791622,Train,-7223189.137916233,7223189.137916233,41.27536650237851
9630000.000000002,9125401.911583021,Train,504598.0884169806,504598.0884169806,5.239855539117139
8000000.000000002,6962811.002967319,Train,1037188.9970326824,1037188.9970326824,12.964862462908528
11199999.999999998,9583878.773877747,Train,1616121.2261222508,1616121.2261222508,14.429653804662957
50000000.00000009,59572555.05772526,Train,-9572555.057725169,9572555.057725169,19.145110115450304
3000000.000000001,4899617.776833919,Train,-1899617.776833918,1899617.776833918,63.320592561130574
3499999.9999999995,5714330.702331838,Train,-2214330.7023318387,2214330.7023318387,63.2665914951954
13799999.999999985,14688915.286348427,Train,-888915.2863484416,888915.2863484416,6.441415118466976
10300000.00000001,9590544.637469854,Train,709455.3625301551,709455.3625301551,6.887916141069461
5800000.0,9796750.650630692,Train,-3996750.650630692,3996750.650630692,68.90949397639125
9999999.999999996,13293416.178269189,Train,-3293416.1782691926,3293416.1782691926,32.93416178269194
9700000.000000007,16870946.8776012,Train,-7170946.877601191,7170946.877601191,73.92728739795037
36000000.000000045,32928658.15656891,Train,3071341.843431134,3071341.843431134,8.531505120642027
12000000.000000007,10323522.885172773,Train,1676477.1148272343,1676477.1148272343,13.970642623560279
8499999.999999998,12070861.769133622,Train,-3570861.7691336237,3570861.7691336237,42.01013846039558
16000000.000000026,16741463.10834224,Train,-741463.1083422136,741463.1083422136,4.634144427138827
10499999.999999994,10079677.819604274,Train,420322.1803957205,420322.1803957205,4.00306838472115
16999999.999999974,17435581.30649276,Train,-435581.30649278685,435581.30649278685,2.5622429793693384
9800000.000000007,9852843.848645689,Train,-52843.848645681515,52843.848645681515,0.5392229453640967
11500000.000000019,13708567.914545754,Train,-2208567.9145457353,2208567.9145457353,19.20493838735419
45899999.99999999,30927290.46385219,Train,14972709.536147803,14972709.536147803,32.62028221382964
4500000.000000002,5343403.631639967,Train,-843403.6316399649,843403.6316399649,18.742302925332545
42500000.00000005,28618108.604189504,Train,13881891.395810548,13881891.395810548,32.66327387249537
9999999.999999996,7651511.715947178,Train,2348488.284052818,2348488.284052818,23.48488284052819
36499999.99999996,48677026.87075755,Train,-12177026.870757587,12177026.870757587,33.36171745413041
21500000.00000001,21450956.474084783,Train,49043.52591522783,49043.52591522783,0.22810942286152466
15000000.00000001,15936522.067751534,Train,-936522.067751525,936522.067751525,6.243480451676829
44999999.999999985,67293275.0964501,Train,-22293275.09645012,22293275.09645012,49.54061132544473
11000000.000000013,11993075.924112523,Train,-993075.9241125099,993075.9241125099,9.027962946477352
11500000.000000019,14250207.733381066,Train,-2750207.733381048,2750207.733381048,23.914849855487333
14200000.000000004,17419565.4005664,Train,-3219565.4005663954,3219565.4005663954,22.672995778636583
93000000.0000001,89953373.76097547,Train,3046626.239024639,3046626.239024639,3.2759421924996084
65000000.00000007,53236717.82960862,Train,11763282.170391448,11763282.170391448,18.097357185217593
6899999.999999999,10560377.250775259,Train,-3660377.25077526,3660377.25077526,53.048945663409576
8899999.999999996,8161933.093233666,Train,738066.9067663299,738066.9067663299,8.292886592880116
14499999.99999999,11858671.635559024,Train,2641328.3644409664,2641328.3644409664,18.21605768579978
6350000.0,6020770.8343098955,Train,329229.1656901045,329229.1656901045,5.184711270710307
6000000.0,7545596.073633654,Train,-1545596.073633654,1545596.073633654,25.7599345605609
4199999.999999997,6278137.194430241,Train,-2078137.1944302442,2078137.1944302442,49.47945701024394
6000000.0,7535365.786339165,Train,-1535365.7863391647,1535365.7863391647,25.58942977231941
39000000.00000001,64155157.77046699,Train,-25155157.770466983,25155157.770466983,64.50040453965892
65000000.00000007,45803281.107510775,Train,19196718.89248929,19196718.89248929,29.533413680752723
19900000.00000001,13644576.288438907,Train,6255423.711561104,6255423.711561104,31.43429000784473
6300000.000000002,6006577.00739343,Train,293422.9926065719,293422.9926065719,4.657507819151934
39999999.999999985,55393395.47029308,Train,-15393395.470293097,15393395.470293097,38.48348867573276
22000000.000000007,21031163.111013263,Train,968836.888986744,968836.888986744,4.403804040848835
17499999.999999985,20568664.31468175,Train,-3068664.3146817647,3068664.3146817647,17.535224655324384
65000000.00000007,82696501.14083904,Train,-17696501.140838973,17696501.140838973,27.22538637052147
9999999.999999996,8521506.72156112,Train,1478493.2784388755,1478493.2784388755,14.78493278438876
36999999.99999993,29156677.512678802,Train,7843322.487321131,7843322.487321131,21.198168884651743
7150000.000000002,11888008.01068607,Train,-4738008.010686068,4738008.010686068,66.26584630330163
22500000.00000001,17513301.079390097,Train,4986698.920609914,4986698.920609914,22.163106313821828
4199999.999999997,5234953.419911808,Train,-1034953.4199118111,1034953.4199118111,24.64174809313838
31999999.999999955,24487928.06358949,Train,7512071.936410464,7512071.936410464,23.475224801282735
6709999.999999999,6408346.158568937,Train,301653.84143106174,301653.84143106174,4.495586310448014
11000000.000000013,16468554.608375378,Train,-5468554.608375365,5468554.608375365,49.71413280341235
40999999.999999985,25736301.141405556,Train,15263698.858594429,15263698.858594429,37.22853380144984
105900000.00000001,101521347.1813582,Train,4378652.818641812,4378652.818641812,4.134705211182069
174999999.99999973,55108460.13789865,Train,119891539.86210108,119891539.86210108,68.50945134977215
37399999.99999995,36931717.833396435,Train,468282.16660351306,468282.16660351306,1.2520913545548495
19000000.000000015,18153441.455738276,Train,846558.5442617387,846558.5442617387,4.4555712855880945
8599999.999999996,8376853.800170494,Train,223146.19982950203,223146.19982950203,2.59472325383142
65799999.99999992,58751652.5243072,Train,7048347.475692719,7048347.475692719,10.71177427916828
1640000.0000000002,2904502.5330868927,Train,-1264502.5330868925,1264502.5330868925,77.10381299310318
4589999.999999998,6659894.135096081,Train,-2069894.1350960825,2069894.1350960825,45.095732790764345
6599999.999999998,9268723.57077682,Train,-2668723.570776822,2668723.570776822,40.43520561783065
79999999.99999988,86479874.47083032,Train,-6479874.4708304405,6479874.4708304405,8.099843088538062
14499999.99999999,14557437.774167286,Train,-57437.774167295545,57437.774167295545,0.3961225804641075
37300000.00000007,31922594.741502132,Train,5377405.258497935,5377405.258497935,14.416636081763876
151999999.9999999,108455156.96573998,Train,43544843.03425993,43544843.03425993,28.647923048855233
14000000.00000001,18940650.40388377,Train,-4940650.403883761,4940650.403883761,35.29036002774112
14000000.00000001,10903109.154009882,Train,3096890.845990127,3096890.845990127,22.120648899929463
30000000.00000005,31609818.21159149,Train,-1609818.2115914412,1609818.2115914412,5.366060705304795
164999999.99999976,170252276.20891994,Train,-5252276.208920181,5252276.208920181,3.1831977023758715
13000000.000000013,15326519.66999242,Train,-2326519.669992408,2326519.669992408,17.896305153787733
20999999.99999998,18810217.324038707,Train,2189782.6759612747,2189782.6759612747,10.427536552196555
7700000.0000000065,10160347.450339355,Train,-2460347.450339348,2460347.450339348,31.952564290121376
5400000.000000005,5745711.83103335,Train,-345711.8310333453,345711.8310333453,6.402070945061945
30000000.00000005,35621252.49498545,Train,-5621252.494985398,5621252.494985398,18.737508316617962
4000000.0000000005,5375865.0453428,Train,-1375865.0453427997,1375865.0453427997,34.39662613356999
8499999.999999998,8302036.743708955,Train,197963.256291043,197963.256291043,2.328979485776977
14000000.00000001,14416740.550744358,Train,-416740.55074434914,416740.55074434914,2.9767182196024917
62500000.00000002,48481922.526012756,Train,14018077.473987266,14018077.473987266,22.428923958379617
43000000.000000015,49848266.130122796,Train,-6848266.130122781,6848266.130122781,15.926200302611113
2900000.0000000014,3774744.4484248646,Train,-874744.4484248632,874744.4484248632,30.163601669822853
53199999.999999925,35376107.71156495,Train,17823892.288434975,17823892.288434975,33.503556933148495
13000000.000000013,12459945.989990922,Train,540054.0100090913,540054.0100090913,4.154261615454544
20000000.000000015,22384354.479711656,Train,-2384354.4797116406,2384354.4797116406,11.921772398558195
12000000.000000007,31844836.64657146,Train,-19844836.646571454,19844836.646571454,165.37363872142868
4229999.999999997,12334615.463593883,Train,-8104615.463593886,8104615.463593886,191.59847431664045
59599999.99999998,63184972.989541166,Train,-3584972.989541188,3584972.989541188,6.015055351579177
2499999.9999999995,6546442.198339947,Train,-4046442.198339947,4046442.198339947,161.8576879335979
16500000.000000013,17435550.065712355,Train,-935550.065712342,935550.065712342,5.670000398256613
18500000.000000034,18038853.096395947,Train,461146.9036040865,461146.9036040865,2.49268596542749
6380000.0,5943504.8647320615,Train,436495.1352679385,436495.1352679385,6.841616540249819
4999999.999999999,8806734.650371075,Train,-3806734.6503710756,3806734.6503710756,76.13469300742153
8050000.000000004,6951962.284947289,Train,1098037.7150527146,1098037.7150527146,13.640220062766634
16999999.999999974,19627450.509944893,Train,-2627450.5099449195,2627450.5099449195,15.45559123497014
13000000.000000013,12146087.033166237,Train,853912.9668337759,853912.9668337759,6.568561283336731
4300000.000000002,6191703.121406247,Train,-1891703.121406245,1891703.121406245,43.99309584665684
10700000.000000013,13130464.421509871,Train,-2430464.421509858,2430464.421509858,22.71462076177435
11500000.000000019,12093211.086971274,Train,-593211.086971255,593211.086971255,5.158357278010905
22000000.000000007,29003074.63281244,Train,-7003074.632812433,7003074.632812433,31.832157421874683
31100000.000000007,45333546.44037197,Train,-14233546.44037196,14233546.44037196,45.76703035489375
8000000.000000002,11735762.357099283,Train,-3735762.3570992816,3735762.3570992816,46.69702946374101
9900000.000000013,5813857.622241323,Train,4086142.37775869,4086142.37775869,41.27416543190591
18500000.000000034,12134209.621975742,Train,6365790.378024291,6365790.378024291,34.40967771905016
27999999.99999999,29669255.872784372,Train,-1669255.8727843836,1669255.8727843836,5.961628117087087
20000000.000000015,28893949.003817666,Train,-8893949.003817651,8893949.003817651,44.46974501908822
12499999.999999985,10267034.248209907,Train,2232965.7517900784,2232965.7517900784,17.86372601432065
9500000.000000015,8058231.9026507875,Train,1441768.0973492274,1441768.0973492274,15.176506287886578
16500000.000000013,14189484.663262347,Train,2310515.3367376663,2310515.3367376663,14.003123252955543
40999999.999999985,42620008.33947063,Train,-1620008.3394706473,1620008.3394706473,3.9512398523674337
4949999.999999997,6887336.374197213,Train,-1937336.3741972158,1937336.3741972158,39.13810856964074
6499999.999999999,10231150.063364536,Train,-3731150.0633645365,3731150.0633645365,57.40230866714673
6699999.999999995,6500532.235276641,Train,199467.76472335402,199467.76472335402,2.97713081676648
13300000.000000011,10985405.116760205,Train,2314594.8832398057,2314594.8832398057,17.402969046915818
21500000.00000001,21170965.476378255,Train,329034.5236217566,329034.5236217566,1.5303931331244485
6200000.000000005,7143152.597600339,Train,-943152.5976003343,943152.5976003343,15.212138670973122
3499999.9999999995,5462444.359647842,Train,-1962444.3596478426,1962444.3596478426,56.06983884708122
14499999.99999999,10952194.834840849,Train,3547805.1651591416,3547805.1651591416,24.46762182868375
8499999.999999998,14268047.794657165,Train,-5768047.794657167,5768047.794657167,67.8593858194961
6000000.0,4725865.738056883,Train,1274134.2619431168,1274134.2619431168,21.23557103238528
16999999.999999974,27923575.677169878,Train,-10923575.677169904,10923575.677169904,64.25632751276424
8699999.999999994,8208889.904207668,Train,491110.09579232614,491110.09579232614,5.644943629796856
65000000.00000007,32538165.9760279,Train,32461834.02397217,32461834.02397217,49.94128311380329
18899999.999999974,8622900.588264456,Train,10277099.411735518,10277099.411735518,54.37618736368006
17499999.999999985,24777515.87407092,Train,-7277515.874070935,7277515.874070935,41.585804994691095
12000000.000000007,13453185.62807379,Train,-1453185.6280737817,1453185.6280737817,12.109880233948173
20000000.000000015,19499635.337405052,Train,500364.66259496287,500364.66259496287,2.5018233129748126
18299999.99999999,18038650.53389587,Train,261349.46610412002,261349.46610412002,1.428139159038908
21500000.00000001,19807641.626502223,Train,1692358.3734977879,1692358.3734977879,7.8714342953385446
13499999.999999993,11837629.095356006,Train,1662370.9046439864,1662370.9046439864,12.313858552918425
132999999.99999984,88261921.63003169,Train,44738078.369968146,44738078.369968146,33.63765290975053
34900000.00000001,21118671.768495858,Train,13781328.23150415,13781328.23150415,39.48804650860787
20500000.000000022,25738589.261337344,Train,-5238589.261337321,5238589.261337321,25.554093957743003
10499999.999999994,6965763.676203705,Train,3534236.323796289,3534236.323796289,33.65939355996467
69999999.99999991,51049182.55554229,Train,18950817.44445762,18950817.44445762,27.072596349225208
46500000.00000003,45766328.400140956,Train,733671.5998590738,733671.5998590738,1.577788386793706
20000000.000000015,21005807.0289105,Train,-1005807.0289104842,1005807.0289104842,5.029035144552417
13499999.999999993,13424949.744523251,Train,75050.25547674112,75050.25547674112,0.5559278183462308
74400000.00000012,42768152.80022978,Train,31631847.19977034,31631847.19977034,42.51592365560523
19900000.00000001,25602807.080937956,Train,-5702807.080937944,5702807.080937944,28.657322014763526
44999999.999999985,51385677.10399213,Train,-6385677.103992142,6385677.103992142,14.190393564426987
4199999.999999997,3280250.3781341915,Train,919749.6218658057,919749.6218658057,21.898800520614436
22000000.000000007,26122895.537848886,Train,-4122895.5378488787,4122895.5378488787,18.740434262949442
6999999.999999995,10773312.704051776,Train,-3773312.7040517805,3773312.7040517805,53.90446720073976
8299999.999999997,6066195.136067241,Train,2233804.863932756,2233804.863932756,26.913311613647668
6899999.999999999,8058898.294216389,Train,-1158898.2942163898,1158898.2942163898,16.79562745241145
3799999.9999999995,6682450.455082294,Train,-2882450.455082294,2882450.455082294,75.8539593442709
6499999.999999999,10125364.711477183,Train,-3625364.7114771837,3625364.7114771837,55.77484171503361
14000000.00000001,13805126.510538874,Train,194873.48946113512,194873.48946113512,1.391953496150964
22600000.000000034,26761943.649146687,Train,-4161943.6491466537,4161943.6491466537,18.41567986348074
22000000.000000007,21550409.867870778,Train,449590.1321292296,449590.1321292296,2.0435915096783157
9999999.999999996,9987647.896006426,Train,12352.103993570432,12352.103993570432,0.12352103993570436
14299999.999999993,11488377.766229777,Train,2811622.233770216,2811622.233770216,19.66169394244907
11800000.000000013,10579286.378684089,Train,1220713.6213159245,1220713.6213159245,10.345030689117992
48499999.99999994,41759605.78027467,Train,6740394.219725274,6740394.219725274,13.897720040670682
14000000.00000001,12893848.417553373,Train,1106151.5824466366,1106151.5824466366,7.901082731761686
20500000.000000022,21029395.75532223,Train,-529395.7553222068,529395.7553222068,2.5824183186449083
7100000.000000005,6653848.593501825,Train,446151.4064981798,446151.4064981798,6.283822626734922
10499999.999999994,8083524.561664431,Train,2416475.438335563,2416475.438335563,23.014051793672042
7700000.0000000065,7226102.594021651,Train,473897.40597835556,473897.40597835556,6.154511765952664
13000000.000000013,18357728.37347438,Train,-5357728.373474365,5357728.373474365,41.213295180572
9999999.999999996,10786471.13828603,Train,-786471.1382860336,786471.1382860336,7.86471138286034
33000000.000000015,38343176.650593586,Train,-5343176.650593571,5343176.650593571,16.19144439573809
20000000.000000015,26645165.99847915,Train,-6645165.998479135,6645165.998479135,33.22582999239565
85000000.00000004,39358614.04911107,Train,45641385.95088898,45641385.95088898,53.695748177516414
33000000.000000015,59606607.31932281,Train,-26606607.319322795,26606607.319322795,80.62608278582661
49500000.000000075,39964270.150676936,Train,9535729.849323139,9535729.849323139,19.26410070570328
24399999.999999993,22974259.505846865,Train,1425740.494153127,1425740.494153127,5.843198746529211
20000000.000000015,7771156.779779332,Train,12228843.220220683,12228843.220220683,61.14421610110337
12000000.000000007,8742354.861472255,Train,3257645.138527753,3257645.138527753,27.147042821064588
19499999.99999998,30359951.13145809,Train,-10859951.131458107,10859951.131458107,55.6920570844006
87499999.99999988,74136835.44384271,Train,13363164.556157172,13363164.556157172,15.272188064179645
22500000.00000001,21377447.241557457,Train,1122552.7584425546,1122552.7584425546,4.989123370855795
18500000.000000034,20372859.935023874,Train,-1872859.9350238405,1872859.9350238405,10.123567216345066
42099999.99999994,42691797.355593905,Train,-591797.3555939645,591797.3555939645,1.4056944313395852
4799999.999999999,6004163.285239326,Train,-1204163.2852393268,1204163.2852393268,25.08673510915265
12499999.999999985,17328934.67908605,Train,-4828934.679086063,4828934.679086063,38.63147743268855
44999999.999999985,39117538.233689435,Train,5882461.76631055,5882461.76631055,13.072137258467894
66499999.999999985,35785909.37430683,Train,30714090.625693157,30714090.625693157,46.18660244465138
9640000.000000007,16375283.877628699,Train,-6735283.8776286915,6735283.8776286915,69.8680900168951
99999999.99999991,82198964.94531757,Train,17801035.054682344,17801035.054682344,17.80103505468236
7829999.999999995,12334514.593904508,Train,-4504514.593904513,4504514.593904513,57.52892201666048
16000000.000000026,29845437.396263044,Train,-13845437.396263018,13845437.396263018,86.53398372664373
30000000.00000005,22917868.51986624,Train,7082131.480133809,7082131.480133809,23.607104933779326
21500000.00000001,21381325.60776378,Train,118674.39223623276,118674.39223623276,0.5519739173778265
5699999.999999996,5394919.787380102,Train,305080.2126198942,305080.2126198942,5.352284431927972
18500000.000000034,20253809.44515131,Train,-1753809.445151277,1753809.445151277,9.48005105487175
15699999.999999976,11139188.053646568,Train,4560811.946353408,4560811.946353408,29.049757620085444
24000000.0,9974031.844079118,Train,14025968.155920882,14025968.155920882,58.44153398300368
34699999.999999955,30136772.955841478,Train,4563227.044158477,4563227.044158477,13.150510213713208
8800000.000000006,7208230.748970501,Train,1591769.2510295045,1591769.2510295045,18.088286943517083
4050000.0000000033,16435375.693028321,Train,-12385375.693028318,12385375.693028318,305.81174550687183
26900000.00000002,20869821.18692497,Train,6030178.813075047,6030178.813075047,22.417021609944396
13499999.999999993,10037951.238606017,Train,3462048.7613939755,3462048.7613939755,25.644805639955386
4999999.999999999,4961965.058181112,Train,38034.94181888737,38034.94181888737,0.7606988363777475
21599999.999999963,11549751.316746438,Train,10050248.683253525,10050248.683253525,46.52892908913677
6000000.0,6545848.126744358,Train,-545848.1267443579,545848.1267443579,9.097468779072631
16999999.999999974,21911515.796491284,Train,-4911515.79649131,4911515.79649131,28.891269391125395
12499999.999999985,9476985.513161344,Train,3023014.4868386406,3023014.4868386406,24.184115894709155
10499999.999999994,8872394.310961647,Train,1627605.6890383475,1627605.6890383475,15.501006562269984
10800000.0,9974282.634471724,Train,825717.3655282762,825717.3655282762,7.6455311622988535
29700000.000000034,22063304.059939273,Train,7636695.940060761,7636695.940060761,25.712780942965495
60000000.0000001,57970057.94342098,Train,2029942.0565791205,2029942.0565791205,3.3832367609651954
16000000.000000026,16367173.84179165,Train,-367173.8417916242,367173.8417916242,2.2948365111976474
22500000.00000001,25682002.576478068,Train,-3182002.5764780566,3182002.5764780566,14.142233673235799
4999999.999999999,13776295.119035533,Train,-8776295.119035535,8776295.119035535,175.52590238071073
12899999.999999998,14787988.531911314,Train,-1887988.5319113154,1887988.5319113154,14.635570014816402
9500000.000000015,7885532.306278183,Train,1614467.6937218318,1614467.6937218318,16.994396776019254
8000000.000000002,10383330.46856657,Train,-2383330.4685665686,2383330.4685665686,29.7916308570821
6000000.0,5563902.840050709,Train,436097.15994929057,436097.15994929057,7.268285999154843
53999999.99999998,38796150.728771865,Train,15203849.271228112,15203849.271228112,28.15527642820022
37500000.0,44788079.28581184,Train,-7288079.2858118415,7288079.2858118415,19.434878095498245
